Fecha,Producto,Categoría,Cantidad,Precio,Ciudad
31/07/2026,Laptop B,Computadoras,20,3200.00,Cusco
16/02/2026,Monitor 27,Computadoras,2,1250.00,Tacna
06/08/2026,PC Gamer X,Computadoras,12,5200.00,Juliaca
01/05/2026,Switch 8P,Redes,9,310.00,Trujillo
25/04/2026,Mouse X,Accesorios,19,52.50,Trujillo
06/02/2026,Webcam HD,Accesorios,16,190.00,Puno
05/06/2026,Mouse Gamer,Accesorios,7,180.00,Arequipa
03/03/2026,Router WiFi,Redes,14,241.50,Arequipa
01/04/2026,Laptop C,Computadoras,10,4510.00,Lima
20/03/2026,Laptop A,Computadoras,3,2250.00,Cusco
16/02/2026,Audífonos Pro,Accesorios,18,262.50,Trujillo
11/05/2026,USB 128GB,Almacenamiento,6,78.75,Cusco
30/01/2026,Disco SSD 2TB,Almacenamiento,1,759.00,Puno
15/05/2026,USB 64GB,Almacenamiento,16,49.50,Tacna
02/01/2026,Audífonos Pro,Accesorios,18,262.50,Cusco
26/02/2026,Laptop A,Computadoras,20,2375.00,Lima
04/03/2026,Webcam HD,Accesorios,19,199.50,Moquegua
09/05/2026,Laptop B,Computadoras,17,3520.00,Lima
19/01/2026,Disco SSD 1TB,Almacenamiento,8,361.00,Puno
23/03/2026,Monitor 24,Computadoras,9,892.50,Arequipa
24/03/2026,Webcam HD,Accesorios,12,171.00,Tacna
10/04/2026,Laptop C,Computadoras,13,4510.00,Lima
25/06/2026,Laptop B,Computadoras,15,3200.00,Lima
26/07/2026,Monitor 27,Computadoras,1,1125.00,Moquegua
05/08/2026,Monitor 24,Computadoras,10,807.50,Trujillo
21/03/2026,Mouse Gamer,Accesorios,12,180.00,Trujillo
14/01/2026,Impresora A,Impresoras,11,858.00,Cusco
21/01/2026,USB 64GB,Almacenamiento,14,42.75,Moquegua
16/01/2026,Laptop C,Computadoras,12,3690.00,Moquegua
21/07/2026,Webcam HD,Accesorios,20,209.00,Puno
27/03/2026,Disco SSD 2TB,Almacenamiento,13,759.00,Lima
19/01/2026,Disco SSD 2TB,Almacenamiento,2,690.00,Moquegua
24/01/2026,PC Gamer X,Computadoras,6,5720.00,Puno
19/01/2026,Webcam HD,Accesorios,4,190.00,Tacna
24/05/2026,PC Gamer X,Computadoras,12,4940.00,Moquegua
03/03/2026,Impresora Multifunción,Impresoras,4,1150.00,Lima
17/04/2026,Laptop A,Computadoras,3,2625.00,Trujillo
07/05/2026,USB 64GB,Almacenamiento,20,49.50,Moquegua
03/02/2026,Disco SSD 1TB,Almacenamiento,6,380.00,Lima
04/05/2026,Disco SSD 2TB,Almacenamiento,15,759.00,Tacna
01/03/2026,Webcam HD,Accesorios,6,190.00,Puno
23/06/2026,Monitor 27,Computadoras,4,1250.00,Tacna
12/03/2026,Impresora A,Impresoras,11,780.00,Cusco
23/03/2026,Impresora A,Impresoras,1,780.00,Lima
09/01/2026,Laptop C,Computadoras,18,3690.00,Arequipa
13/02/2026,Teclado K1,Accesorios,11,114.00,Juliaca
26/07/2026,PC Gamer X,Computadoras,4,5460.00,Cusco
24/03/2026,Teclado K1,Accesorios,7,120.00,Cusco
15/02/2026,Router WiFi,Redes,7,253.00,Juliaca
12/08/2026,Audífonos Pro,Accesorios,4,250.00,Puno
21/07/2026,Audífonos Pro,Accesorios,5,250.00,Puno
02/03/2026,Webcam HD,Accesorios,14,190.00,Arequipa
15/05/2026,Laptop B,Computadoras,4,3360.00,Puno
07/07/2026,Laptop B,Computadoras,14,3360.00,Cusco
22/07/2026,Disco SSD 2TB,Almacenamiento,7,759.00,Moquegua
05/03/2026,USB 64GB,Almacenamiento,3,45.00,Cusco
23/07/2026,USB 128GB,Almacenamiento,18,78.75,Trujillo
21/02/2026,Disco SSD 2TB,Almacenamiento,17,690.00,Puno
07/05/2026,Switch 8P,Redes,8,279.00,Tacna
05/03/2026,Laptop C,Computadoras,3,3690.00,Trujillo
30/07/2026,Laptop B,Computadoras,16,3040.00,Moquegua
27/07/2026,Laptop A,Computadoras,17,2250.00,Arequipa
06/05/2026,Impresora Multifunción,Impresoras,5,1150.00,Moquegua
30/06/2026,Webcam HD,Accesorios,4,171.00,Cusco
14/06/2026,Cable UTP,Redes,1,25.00,Tacna
21/04/2026,USB 64GB,Almacenamiento,18,45.00,Moquegua
08/07/2026,Laptop B,Computadoras,19,3520.00,Trujillo
05/03/2026,Laptop A,Computadoras,14,2250.00,Puno
26/05/2026,Disco SSD 1TB,Almacenamiento,1,418.00,Cusco
17/05/2026,PC Gamer X,Computadoras,4,4680.00,Juliaca
28/06/2026,Cable UTP,Redes,6,26.25,Moquegua
02/05/2026,Disco SSD 1TB,Almacenamiento,1,418.00,Moquegua
10/05/2026,Mouse X,Accesorios,1,47.50,Lima
13/04/2026,USB 128GB,Almacenamiento,12,67.50,Arequipa
25/07/2026,Laptop A,Computadoras,13,2750.00,Cusco
30/04/2026,Switch 8P,Redes,9,310.00,Cusco
01/03/2026,Disco SSD 2TB,Almacenamiento,11,724.50,Puno
19/05/2026,Laptop B,Computadoras,8,3200.00,Moquegua
19/03/2026,Switch 8P,Redes,17,341.00,Arequipa
13/08/2026,Cable UTP,Redes,20,23.75,Tacna
25/06/2026,Mouse Gamer,Accesorios,6,198.00,Moquegua
15/05/2026,USB 128GB,Almacenamiento,15,71.25,Cusco
21/03/2026,PC Gamer X,Computadoras,5,5200.00,Moquegua
06/04/2026,Mouse X,Accesorios,5,50.00,Lima
04/02/2026,Cable UTP,Redes,20,25.00,Trujillo
04/07/2026,Webcam HD,Accesorios,18,209.00,Lima
25/07/2026,USB 128GB,Almacenamiento,1,78.75,Tacna
06/04/2026,Laptop B,Computadoras,6,3200.00,Cusco
20/04/2026,Laptop C,Computadoras,16,3895.00,Juliaca
24/06/2026,Laptop A,Computadoras,13,2500.00,Tacna
25/03/2026,Teclado K1,Accesorios,2,120.00,Trujillo
02/05/2026,Webcam HD,Accesorios,12,209.00,Cusco
27/04/2026,Disco SSD 2TB,Almacenamiento,8,759.00,Moquegua
13/02/2026,Monitor 27,Computadoras,16,1375.00,Juliaca
14/04/2026,Mouse X,Accesorios,5,47.50,Tacna
04/06/2026,Laptop B,Computadoras,17,3520.00,Trujillo
01/06/2026,Laptop B,Computadoras,8,3200.00,Juliaca
20/04/2026,Mouse Gamer,Accesorios,1,198.00,Arequipa
16/06/2026,Impresora A,Impresoras,20,780.00,Lima
22/05/2026,Impresora Multifunción,Impresoras,10,1207.50,Tacna
02/03/2026,Cable UTP,Redes,14,22.50,Puno
03/07/2026,Mouse Gamer,Accesorios,10,180.00,Arequipa
31/03/2026,Cable UTP,Redes,2,23.75,Moquegua
20/04/2026,Disco SSD 2TB,Almacenamiento,7,759.00,Arequipa
20/01/2026,Monitor 27,Computadoras,1,1312.50,Tacna
13/06/2026,USB 64GB,Almacenamiento,1,47.25,Cusco
24/06/2026,Disco SSD 2TB,Almacenamiento,2,759.00,Puno
27/05/2026,Disco SSD 1TB,Almacenamiento,13,380.00,Moquegua
27/02/2026,Mouse X,Accesorios,20,45.00,Cusco
17/06/2026,Impresora A,Impresoras,9,780.00,Puno
11/03/2026,USB 64GB,Almacenamiento,4,47.25,Puno
07/01/2026,Impresora A,Impresoras,2,780.00,Cusco
07/07/2026,PC Gamer X,Computadoras,5,5720.00,Arequipa
02/03/2026,USB 64GB,Almacenamiento,3,45.00,Moquegua
29/07/2026,Cable UTP,Redes,1,25.00,Trujillo
14/03/2026,Disco SSD 1TB,Almacenamiento,3,399.00,Juliaca
13/08/2026,Teclado K1,Accesorios,17,120.00,Trujillo
13/03/2026,Disco SSD 2TB,Almacenamiento,13,724.50,Trujillo
12/05/2026,Laptop A,Computadoras,4,2500.00,Moquegua
21/03/2026,Monitor 24,Computadoras,20,850.00,Arequipa
12/08/2026,USB 128GB,Almacenamiento,15,82.50,Lima
16/01/2026,Audífonos Pro,Accesorios,1,275.00,Trujillo
11/04/2026,Laptop B,Computadoras,13,3200.00,Puno
04/03/2026,PC Gamer X,Computadoras,16,5200.00,Puno
18/08/2026,Mouse X,Accesorios,4,50.00,Arequipa
10/05/2026,Mouse Gamer,Accesorios,11,162.00,Moquegua
09/08/2026,Monitor 27,Computadoras,19,1125.00,Trujillo
27/05/2026,Laptop A,Computadoras,1,2500.00,Puno
08/07/2026,Disco SSD 2TB,Almacenamiento,20,690.00,Juliaca
20/08/2026,Laptop B,Computadoras,1,3200.00,Cusco
14/03/2026,Laptop A,Computadoras,3,2500.00,Moquegua
31/05/2026,Laptop C,Computadoras,6,3895.00,Juliaca
31/01/2026,Router WiFi,Redes,14,230.00,Moquegua
05/03/2026,Impresora Multifunción,Impresoras,14,1207.50,Puno
23/04/2026,Monitor 24,Computadoras,15,892.50,Lima
16/02/2026,Teclado K1,Accesorios,11,132.00,Arequipa
02/08/2026,Disco SSD 2TB,Almacenamiento,15,690.00,Cusco
29/07/2026,Switch 8P,Redes,15,325.50,Lima
09/02/2026,Monitor 24,Computadoras,17,935.00,Lima
30/04/2026,Teclado K1,Accesorios,17,120.00,Juliaca
01/08/2026,Disco SSD 1TB,Almacenamiento,14,361.00,Moquegua
23/01/2026,Teclado K1,Accesorios,20,126.00,Trujillo
25/01/2026,Webcam HD,Accesorios,1,190.00,Tacna
19/01/2026,Laptop A,Computadoras,9,2750.00,Puno
13/01/2026,Router WiFi,Redes,15,218.50,Puno
04/06/2026,Disco SSD 2TB,Almacenamiento,19,690.00,Moquegua
02/03/2026,Laptop B,Computadoras,10,3200.00,Puno
07/08/2026,Disco SSD 2TB,Almacenamiento,13,690.00,Lima
23/07/2026,Mouse X,Accesorios,14,52.50,Lima
07/03/2026,PC Gamer X,Computadoras,16,5200.00,Juliaca
24/06/2026,PC Gamer X,Computadoras,2,5200.00,Juliaca
04/04/2026,Cable UTP,Redes,19,23.75,Cusco
01/02/2026,Impresora A,Impresoras,9,819.00,Lima
09/01/2026,Audífonos Pro,Accesorios,3,225.00,Lima
14/03/2026,Webcam HD,Accesorios,16,199.50,Tacna
11/05/2026,Audífonos Pro,Accesorios,12,225.00,Puno
08/01/2026,Audífonos Pro,Accesorios,9,262.50,Trujillo
07/05/2026,Mouse X,Accesorios,20,50.00,Moquegua
06/05/2026,Router WiFi,Redes,7,253.00,Lima
29/07/2026,Laptop C,Computadoras,20,4100.00,Lima
10/03/2026,Router WiFi,Redes,3,241.50,Cusco
12/02/2026,USB 128GB,Almacenamiento,14,75.00,Moquegua
31/01/2026,PC Gamer X,Computadoras,19,5200.00,Arequipa
05/06/2026,USB 128GB,Almacenamiento,19,82.50,Arequipa
22/04/2026,Mouse X,Accesorios,15,52.50,Juliaca
12/01/2026,Mouse Gamer,Accesorios,1,180.00,Moquegua
11/03/2026,Cable UTP,Redes,12,23.75,Trujillo
24/06/2026,Disco SSD 2TB,Almacenamiento,12,724.50,Lima
08/03/2026,Mouse Gamer,Accesorios,13,180.00,Trujillo
23/03/2026,Laptop A,Computadoras,7,2500.00,Tacna
22/07/2026,Monitor 24,Computadoras,1,850.00,Puno
30/03/2026,Webcam HD,Accesorios,10,190.00,Moquegua
30/04/2026,Monitor 24,Computadoras,9,850.00,Juliaca
19/04/2026,USB 64GB,Almacenamiento,12,45.00,Trujillo
20/07/2026,Laptop C,Computadoras,12,4100.00,Moquegua
22/05/2026,Disco SSD 2TB,Almacenamiento,7,690.00,Juliaca
11/03/2026,Cable UTP,Redes,1,25.00,Juliaca
16/05/2026,Disco SSD 2TB,Almacenamiento,3,724.50,Trujillo
20/01/2026,Audífonos Pro,Accesorios,15,250.00,Lima
12/04/2026,Mouse Gamer,Accesorios,19,171.00,Trujillo
06/01/2026,Laptop B,Computadoras,10,3040.00,Moquegua
23/06/2026,Audífonos Pro,Accesorios,3,262.50,Cusco
07/03/2026,PC Gamer X,Computadoras,5,4680.00,Juliaca
14/08/2026,Audífonos Pro,Accesorios,9,225.00,Puno
01/03/2026,Disco SSD 2TB,Almacenamiento,6,655.50,Juliaca
29/05/2026,PC Gamer X,Computadoras,11,5460.00,Cusco
16/03/2026,Laptop C,Computadoras,15,4100.00,Lima
02/02/2026,Mouse X,Accesorios,6,52.50,Arequipa
17/03/2026,Impresora A,Impresoras,10,819.00,Trujillo
29/03/2026,Cable UTP,Redes,12,25.00,Cusco
25/03/2026,Laptop B,Computadoras,13,3360.00,Arequipa
27/05/2026,Impresora A,Impresoras,18,780.00,Trujillo
03/08/2026,Impresora A,Impresoras,3,741.00,Juliaca
16/07/2026,PC Gamer X,Computadoras,15,5200.00,Lima
21/01/2026,Impresora A,Impresoras,3,819.00,Trujillo
10/04/2026,Laptop A,Computadoras,10,2500.00,Cusco
06/04/2026,PC Gamer X,Computadoras,11,4680.00,Arequipa
15/05/2026,Mouse X,Accesorios,4,50.00,Arequipa
04/02/2026,Cable UTP,Redes,3,27.50,Cusco
17/03/2026,Cable UTP,Redes,20,26.25,Lima
25/01/2026,USB 128GB,Almacenamiento,3,75.00,Arequipa
17/01/2026,Cable UTP,Redes,11,26.25,Tacna
20/05/2026,Impresora Multifunción,Impresoras,2,1092.50,Lima
24/01/2026,Laptop A,Computadoras,16,2750.00,Juliaca
12/03/2026,Laptop A,Computadoras,5,2500.00,Trujillo
16/07/2026,Disco SSD 1TB,Almacenamiento,10,418.00,Cusco
10/03/2026,Webcam HD,Accesorios,9,190.00,Juliaca
14/06/2026,Audífonos Pro,Accesorios,7,262.50,Juliaca
29/06/2026,Disco SSD 2TB,Almacenamiento,15,690.00,Juliaca
25/02/2026,Laptop C,Computadoras,15,4100.00,Tacna
05/06/2026,Laptop C,Computadoras,20,3690.00,Trujillo
21/05/2026,Teclado K1,Accesorios,4,120.00,Trujillo
18/03/2026,Disco SSD 1TB,Almacenamiento,4,380.00,Cusco
24/06/2026,Laptop B,Computadoras,2,3200.00,Arequipa
27/07/2026,Monitor 24,Computadoras,18,850.00,Moquegua
31/07/2026,USB 64GB,Almacenamiento,1,42.75,Lima
12/07/2026,Monitor 24,Computadoras,14,850.00,Trujillo
21/01/2026,Laptop B,Computadoras,10,3040.00,Tacna
29/03/2026,Disco SSD 1TB,Almacenamiento,15,342.00,Moquegua
14/06/2026,Laptop A,Computadoras,20,2625.00,Puno
31/05/2026,Impresora A,Impresoras,9,780.00,Trujillo
19/02/2026,Laptop B,Computadoras,13,3200.00,Juliaca
14/04/2026,Mouse Gamer,Accesorios,20,162.00,Arequipa
05/04/2026,Laptop A,Computadoras,12,2625.00,Cusco
30/01/2026,Switch 8P,Redes,20,310.00,Arequipa
19/01/2026,Impresora A,Impresoras,2,780.00,Puno
21/01/2026,Teclado K1,Accesorios,8,114.00,Puno
25/03/2026,Monitor 27,Computadoras,19,1250.00,Juliaca
20/02/2026,Cable UTP,Redes,11,26.25,Lima
21/03/2026,Mouse Gamer,Accesorios,19,171.00,Moquegua
27/04/2026,Switch 8P,Redes,10,325.50,Arequipa
21/04/2026,USB 128GB,Almacenamiento,6,67.50,Puno
04/03/2026,Webcam HD,Accesorios,20,171.00,Tacna
01/06/2026,Webcam HD,Accesorios,15,190.00,Moquegua
25/03/2026,Webcam HD,Accesorios,5,171.00,Trujillo
30/04/2026,Mouse X,Accesorios,10,50.00,Tacna
23/05/2026,Webcam HD,Accesorios,15,171.00,Cusco
23/02/2026,Impresora Multifunción,Impresoras,15,1150.00,Trujillo
10/01/2026,Teclado K1,Accesorios,2,126.00,Arequipa
01/08/2026,Laptop C,Computadoras,11,4510.00,Juliaca
05/03/2026,Disco SSD 2TB,Almacenamiento,20,724.50,Lima
24/03/2026,USB 64GB,Almacenamiento,9,45.00,Cusco
31/07/2026,USB 128GB,Almacenamiento,12,78.75,Trujillo
02/03/2026,Audífonos Pro,Accesorios,18,250.00,Juliaca
05/06/2026,USB 128GB,Almacenamiento,1,82.50,Lima
02/01/2026,Laptop B,Computadoras,4,3040.00,Tacna
29/07/2026,USB 64GB,Almacenamiento,14,49.50,Trujillo
19/04/2026,Laptop B,Computadoras,15,3520.00,Tacna
26/05/2026,Laptop A,Computadoras,16,2250.00,Trujillo
25/04/2026,Monitor 24,Computadoras,2,892.50,Juliaca
14/08/2026,Mouse Gamer,Accesorios,13,198.00,Trujillo
15/01/2026,Laptop A,Computadoras,17,2625.00,Arequipa
31/03/2026,Laptop C,Computadoras,9,4100.00,Lima
23/05/2026,Switch 8P,Redes,19,294.50,Trujillo
05/06/2026,Teclado K1,Accesorios,17,108.00,Puno
10/01/2026,Impresora Multifunción,Impresoras,4,1035.00,Moquegua
09/04/2026,USB 64GB,Almacenamiento,17,47.25,Trujillo
08/07/2026,Monitor 24,Computadoras,14,850.00,Juliaca
10/01/2026,Mouse X,Accesorios,12,47.50,Arequipa
19/01/2026,Mouse Gamer,Accesorios,19,180.00,Trujillo
30/06/2026,Impresora Multifunción,Impresoras,17,1207.50,Moquegua
28/06/2026,Switch 8P,Redes,11,325.50,Moquegua
02/06/2026,USB 64GB,Almacenamiento,2,45.00,Moquegua
10/05/2026,Router WiFi,Redes,4,230.00,Cusco
08/05/2026,USB 128GB,Almacenamiento,10,67.50,Tacna
06/08/2026,Laptop C,Computadoras,2,4100.00,Arequipa
02/05/2026,Impresora Multifunción,Impresoras,10,1207.50,Lima
28/06/2026,USB 128GB,Almacenamiento,19,78.75,Arequipa
17/05/2026,Laptop C,Computadoras,9,3895.00,Cusco
22/03/2026,Impresora Multifunción,Impresoras,11,1150.00,Puno
24/06/2026,Laptop A,Computadoras,12,2500.00,Moquegua
03/08/2026,Mouse X,Accesorios,16,50.00,Juliaca
11/08/2026,USB 64GB,Almacenamiento,16,42.75,Juliaca
23/06/2026,Monitor 27,Computadoras,13,1250.00,Juliaca
03/05/2026,Teclado K1,Accesorios,7,108.00,Puno
09/02/2026,Monitor 27,Computadoras,1,1125.00,Puno
20/07/2026,USB 128GB,Almacenamiento,7,71.25,Lima
28/01/2026,Cable UTP,Redes,16,22.50,Tacna
26/03/2026,PC Gamer X,Computadoras,2,4940.00,Juliaca
09/05/2026,Monitor 24,Computadoras,16,850.00,Lima
17/07/2026,Disco SSD 1TB,Almacenamiento,1,380.00,Tacna
11/01/2026,Mouse X,Accesorios,6,52.50,Lima
12/07/2026,Laptop B,Computadoras,15,3040.00,Juliaca
20/07/2026,Disco SSD 1TB,Almacenamiento,17,342.00,Trujillo
12/02/2026,Cable UTP,Redes,11,23.75,Trujillo
22/06/2026,USB 64GB,Almacenamiento,2,45.00,Tacna
20/08/2026,Impresora A,Impresoras,17,741.00,Tacna
09/04/2026,Mouse X,Accesorios,13,50.00,Cusco
05/04/2026,Cable UTP,Redes,17,27.50,Moquegua
16/08/2026,Laptop B,Computadoras,15,3360.00,Juliaca
21/03/2026,Router WiFi,Redes,5,230.00,Arequipa
12/07/2026,Impresora Multifunción,Impresoras,6,1265.00,Tacna
23/01/2026,Cable UTP,Redes,18,23.75,Arequipa
20/02/2026,USB 64GB,Almacenamiento,13,40.50,Arequipa
03/07/2026,Cable UTP,Redes,1,22.50,Lima
18/03/2026,Impresora A,Impresoras,20,741.00,Trujillo
08/05/2026,USB 128GB,Almacenamiento,14,71.25,Arequipa
11/08/2026,Switch 8P,Redes,6,325.50,Puno
19/05/2026,Laptop B,Computadoras,5,3360.00,Moquegua
11/07/2026,USB 128GB,Almacenamiento,20,82.50,Lima
15/06/2026,Router WiFi,Redes,5,207.00,Trujillo
31/03/2026,Teclado K1,Accesorios,19,120.00,Puno
16/06/2026,Webcam HD,Accesorios,16,171.00,Arequipa
21/03/2026,USB 64GB,Almacenamiento,6,45.00,Trujillo
08/08/2026,Webcam HD,Accesorios,9,180.50,Tacna
28/05/2026,Teclado K1,Accesorios,13,114.00,Moquegua
19/08/2026,PC Gamer X,Computadoras,14,5720.00,Lima
10/06/2026,Audífonos Pro,Accesorios,9,250.00,Juliaca
03/01/2026,Impresora Multifunción,Impresoras,17,1150.00,Lima
06/07/2026,Monitor 24,Computadoras,4,765.00,Juliaca
05/04/2026,Mouse X,Accesorios,4,55.00,Arequipa
07/02/2026,Monitor 27,Computadoras,2,1125.00,Trujillo
15/05/2026,Mouse X,Accesorios,12,55.00,Tacna
31/05/2026,Impresora A,Impresoras,4,858.00,Lima
07/07/2026,Mouse X,Accesorios,16,50.00,Juliaca
11/02/2026,Cable UTP,Redes,16,25.00,Arequipa
02/07/2026,Monitor 27,Computadoras,3,1125.00,Puno
30/07/2026,Webcam HD,Accesorios,12,190.00,Moquegua
21/06/2026,PC Gamer X,Computadoras,7,5460.00,Arequipa
20/02/2026,Disco SSD 2TB,Almacenamiento,16,621.00,Moquegua
23/03/2026,Impresora A,Impresoras,11,780.00,Tacna
18/07/2026,Cable UTP,Redes,4,22.50,Cusco
04/04/2026,Webcam HD,Accesorios,3,209.00,Arequipa
03/03/2026,PC Gamer X,Computadoras,3,4940.00,Cusco
20/05/2026,Monitor 27,Computadoras,1,1250.00,Tacna
02/03/2026,Monitor 27,Computadoras,5,1187.50,Juliaca
08/02/2026,USB 128GB,Almacenamiento,7,71.25,Juliaca
24/06/2026,Audífonos Pro,Accesorios,11,250.00,Trujillo
10/03/2026,Monitor 27,Computadoras,9,1250.00,Arequipa
05/07/2026,Impresora A,Impresoras,5,780.00,Cusco
25/01/2026,Monitor 27,Computadoras,3,1250.00,Lima
23/06/2026,Laptop B,Computadoras,3,3200.00,Lima
07/02/2026,Mouse Gamer,Accesorios,17,180.00,Tacna
04/02/2026,Mouse Gamer,Accesorios,3,180.00,Puno
08/07/2026,Switch 8P,Redes,9,279.00,Lima
10/02/2026,Laptop A,Computadoras,8,2250.00,Trujillo
13/07/2026,Impresora A,Impresoras,15,819.00,Juliaca
22/02/2026,Monitor 24,Computadoras,19,765.00,Juliaca
28/07/2026,Laptop C,Computadoras,5,4510.00,Puno
21/07/2026,Impresora A,Impresoras,14,741.00,Trujillo
23/03/2026,Laptop A,Computadoras,3,2500.00,Cusco
20/01/2026,Mouse X,Accesorios,14,50.00,Moquegua
09/05/2026,Laptop C,Computadoras,12,3895.00,Trujillo
15/02/2026,USB 64GB,Almacenamiento,2,45.00,Moquegua
03/01/2026,Router WiFi,Redes,5,207.00,Puno
02/06/2026,Audífonos Pro,Accesorios,14,250.00,Arequipa
01/08/2026,Laptop C,Computadoras,10,4100.00,Cusco
17/07/2026,PC Gamer X,Computadoras,20,4680.00,Lima
25/04/2026,Router WiFi,Redes,5,241.50,Juliaca
11/03/2026,PC Gamer X,Computadoras,2,5200.00,Lima
29/07/2026,Mouse X,Accesorios,4,52.50,Cusco
26/02/2026,Mouse X,Accesorios,15,47.50,Lima
09/06/2026,Teclado K1,Accesorios,7,126.00,Cusco
12/02/2026,Switch 8P,Redes,16,325.50,Moquegua
13/03/2026,Laptop B,Computadoras,1,3200.00,Arequipa
14/04/2026,Audífonos Pro,Accesorios,14,250.00,Tacna
16/07/2026,PC Gamer X,Computadoras,1,5200.00,Arequipa
04/08/2026,Mouse Gamer,Accesorios,1,180.00,Trujillo
07/04/2026,USB 64GB,Almacenamiento,2,45.00,Puno
20/07/2026,USB 64GB,Almacenamiento,12,45.00,Lima
27/02/2026,Audífonos Pro,Accesorios,16,250.00,Trujillo
01/02/2026,USB 64GB,Almacenamiento,13,45.00,Lima
14/05/2026,Mouse X,Accesorios,12,52.50,Moquegua
12/02/2026,Disco SSD 1TB,Almacenamiento,19,399.00,Cusco
05/02/2026,Teclado K1,Accesorios,16,126.00,Puno
01/05/2026,Monitor 24,Computadoras,7,850.00,Lima
05/05/2026,Mouse Gamer,Accesorios,13,180.00,Arequipa
15/08/2026,USB 128GB,Almacenamiento,6,67.50,Juliaca
29/01/2026,Mouse X,Accesorios,15,50.00,Puno
26/02/2026,Laptop A,Computadoras,18,2750.00,Lima
10/02/2026,Teclado K1,Accesorios,18,132.00,Cusco
23/05/2026,Teclado K1,Accesorios,4,126.00,Puno
08/07/2026,USB 64GB,Almacenamiento,16,49.50,Moquegua
07/05/2026,Teclado K1,Accesorios,12,108.00,Cusco
20/02/2026,Router WiFi,Redes,15,218.50,Puno
19/04/2026,Laptop C,Computadoras,7,4100.00,Puno
04/05/2026,Teclado K1,Accesorios,16,120.00,Juliaca
04/06/2026,Mouse Gamer,Accesorios,14,180.00,Arequipa
19/06/2026,Disco SSD 2TB,Almacenamiento,14,655.50,Arequipa
25/07/2026,Impresora Multifunción,Impresoras,20,1150.00,Cusco
05/06/2026,Laptop A,Computadoras,6,2500.00,Juliaca
22/07/2026,Webcam HD,Accesorios,5,209.00,Lima
14/08/2026,Disco SSD 1TB,Almacenamiento,2,380.00,Moquegua
10/02/2026,Cable UTP,Redes,6,25.00,Puno
20/08/2026,Monitor 24,Computadoras,10,850.00,Lima
13/05/2026,Impresora Multifunción,Impresoras,12,1150.00,Lima
09/06/2026,Mouse Gamer,Accesorios,1,189.00,Cusco
26/03/2026,Impresora A,Impresoras,13,819.00,Cusco
18/06/2026,USB 128GB,Almacenamiento,16,75.00,Cusco
09/01/2026,Impresora A,Impresoras,16,780.00,Arequipa
29/06/2026,Cable UTP,Redes,10,26.25,Tacna
27/06/2026,Cable UTP,Redes,12,22.50,Tacna
03/07/2026,Laptop B,Computadoras,11,3200.00,Moquegua
25/02/2026,Laptop A,Computadoras,19,2500.00,Cusco
19/06/2026,PC Gamer X,Computadoras,16,5720.00,Puno
12/02/2026,Impresora A,Impresoras,5,780.00,Tacna
09/06/2026,Mouse X,Accesorios,10,47.50,Moquegua
17/01/2026,Laptop A,Computadoras,8,2500.00,Tacna
27/06/2026,Webcam HD,Accesorios,12,171.00,Trujillo
04/07/2026,Teclado K1,Accesorios,13,120.00,Tacna
17/03/2026,PC Gamer X,Computadoras,17,5200.00,Cusco
02/08/2026,Cable UTP,Redes,2,25.00,Puno
13/06/2026,USB 64GB,Almacenamiento,3,45.00,Cusco
10/02/2026,PC Gamer X,Computadoras,5,5200.00,Lima
22/02/2026,Router WiFi,Redes,20,230.00,Juliaca
29/06/2026,Webcam HD,Accesorios,16,190.00,Moquegua
16/04/2026,Impresora Multifunción,Impresoras,6,1035.00,Moquegua
22/04/2026,Mouse Gamer,Accesorios,13,180.00,Moquegua
25/07/2026,Webcam HD,Accesorios,2,199.50,Lima
01/06/2026,Mouse Gamer,Accesorios,14,198.00,Tacna
12/05/2026,Audífonos Pro,Accesorios,20,250.00,Moquegua
08/02/2026,Disco SSD 2TB,Almacenamiento,6,690.00,Tacna
10/01/2026,Laptop B,Computadoras,3,3200.00,Puno
11/02/2026,Disco SSD 1TB,Almacenamiento,9,342.00,Lima
21/06/2026,Audífonos Pro,Accesorios,10,237.50,Moquegua
23/03/2026,Mouse X,Accesorios,13,50.00,Puno
12/03/2026,Mouse Gamer,Accesorios,8,189.00,Trujillo
03/03/2026,Impresora Multifunción,Impresoras,5,1265.00,Tacna
08/03/2026,Switch 8P,Redes,5,325.50,Trujillo
19/08/2026,Monitor 27,Computadoras,17,1250.00,Cusco
16/08/2026,USB 64GB,Almacenamiento,8,49.50,Cusco
09/03/2026,Monitor 24,Computadoras,14,807.50,Moquegua
06/05/2026,Router WiFi,Redes,10,230.00,Cusco
29/01/2026,Impresora Multifunción,Impresoras,10,1092.50,Moquegua
16/02/2026,Webcam HD,Accesorios,1,180.50,Tacna
13/02/2026,Router WiFi,Redes,10,207.00,Moquegua
12/01/2026,Monitor 27,Computadoras,2,1250.00,Moquegua
12/06/2026,Teclado K1,Accesorios,19,108.00,Trujillo
19/03/2026,Cable UTP,Redes,10,26.25,Juliaca
24/02/2026,Mouse Gamer,Accesorios,17,189.00,Trujillo
01/03/2026,USB 128GB,Almacenamiento,15,71.25,Puno
14/05/2026,Monitor 27,Computadoras,15,1187.50,Lima
19/02/2026,Laptop C,Computadoras,7,4100.00,Tacna
27/03/2026,Router WiFi,Redes,12,218.50,Cusco
